show_id,cast_id
1655,10500
1656,10501
1656,10502
1656,10503
1656,10504
1656,730
1656,8503
1656,10505
1656,6111
1656,10506
1656,315
1656,10507
1656,10508
1656,10509
1656,319
1657,2353
1657,874
1657,6519
1657,10510
1657,152
1657,10511
1657,10512
1658,10513
1658,10514
1658,10515
1658,10516
1658,10517
1658,10518
1658,10519
1658,10520
1658,10521
1658,10522
1658,10523
1658,10524
1658,1971
1658,10525
1658,10526
1659,10527
1659,10528
1659,10529
1659,10530
1659,10531
1659,10532
1659,10533
1659,10534
1659,10535
1659,10536
1659,10537
1659,10538
1660,10539
1660,1005
1660,10540
1660,10541
1660,10542
1660,10543
1660,10544
1660,10545
1660,10546
1661,10482
1662,10547
1662,5269
1662,1391
1662,10548
1663,10549
1663,10550
1663,10551
1663,10528
1663,10552
1663,10553
1663,10554
1663,10054
1663,10555
1663,2982
1663,10556
1664,7304
1664,10557
1664,1233
1664,10558
1664,10559
1664,10560
1664,10561
1665,5970
1665,7329
1665,2387
1665,6643
1665,4993
1665,221
1665,9910
1665,10562
1665,5967
1665,10563
1665,10564
1665,4355
1665,2420
1665,2841
1665,53
1666,10565
1666,10566
1666,10567
1666,10568
1666,10569
1666,10570
1666,10571
1667,10572
1667,763
1667,10573
1667,10574
1667,7764
1668,10575
1669,10576
1669,10577
1669,10578
1669,10579
1669,10580
1669,10581
1671,10582
1671,2894
1671,10583
1671,10584
1671,10585
1671,10586
1671,10587
1671,10588
1671,10589
1671,10590
1671,10591
1671,10592
1672,10593
1672,10594
1672,10595
1672,10596
1672,10597
1672,10598
1672,10599
1672,10600
1672,10601
1673,7106
1674,10602
1674,4502
1674,3874
1674,4510
1674,10603
1674,4501
1674,10604
1674,10605
1674,10606
1674,10607
1675,9289
1675,7415
1675,10608
1675,10609
1675,10610
1675,10611
1675,1568
1675,10612
1676,1560
1676,2181
1676,8033
1676,10613
1676,10614
1676,10615
1676,10616
1676,10617
1676,10618
1676,10619
1676,10620
1677,10621
1677,1432
1677,7984
1677,10622
1677,7678
1678,10623
1678,6953
1678,10624
1678,6056
1678,9628
1678,10321
1678,10625
1678,10626
1679,6889
1679,10627
1679,10628
1679,10629
1679,10630
1679,802
1679,10631
1679,10632
1679,10633
1679,7287
1679,10634
1680,1551
1680,10635
1680,1836
1680,5974
1680,10636
1680,10637
1680,10638
1681,1621
1681,6889
1681,1634
1681,10629
1681,10639
1681,10640
1681,6903
1681,10641
1681,10642
1682,53
1682,10643
1682,10644
1682,10645
1682,10646
1682,10647
1682,10648
1682,10649
1682,10650
1683,10471
1683,10651
1683,8872
1683,10652
1683,10653
1683,10654
1683,9628
1683,10655
1684,7419
1684,10656
1684,10657
1684,10658
1684,10659
1684,5974
1684,6044
1684,10660
1684,6883
1684,1500
1685,10661
1686,10662
1686,10663
1686,10664
1686,10665
1686,4553
1687,4857
1688,5801
1688,10666
1688,2922
1688,10667
1688,10668
1688,10669
1688,10670
1688,8211
1688,10671
1688,10672
1688,1478
1688,10673
1690,10674
1690,10238
1690,10675
1690,8393
1690,9871
1690,10676
1690,10677
1690,4213
1690,10678
1690,10679
1692,10680
1692,10681
1692,10682
1692,10683
1692,10684
1693,10685
1694,10686
1694,10687
1694,10688
1694,10689
1694,10690
1694,10691
1695,2358
1695,2359
1695,2360
1695,3592
1695,2361
1695,940
1695,2365
1695,10692
1695,10693
1696,10694
1696,10695
1696,10696
1696,10697
1697,3094
1697,2488
1697,10698
1697,10699
1697,4452
1697,10700
1697,3093
1697,3350
1697,316
1697,10701
1698,10702
1698,10703
1698,10704
1698,10705
1698,10706
1698,10707
1698,10708
1698,10709
1698,10710
1698,10711
1698,10712
1698,10713
1699,10714
1699,946
1699,4378
1699,9280
1699,10240
1699,10715
1699,959
1699,2586
1699,4292
1699,4161
1699,10716
1699,10717
1699,5461
1699,10718
1699,5244
1699,10719
1699,10720
1699,5460
1699,10721
1700,10722
1700,10723
1700,10724
1700,10725
1700,10726
1700,10727
1700,10728
1700,10729
1700,10730
1701,10731
1701,10732
1701,10733
1701,10734
1701,10735
1701,10736
1701,10737
1702,4767
1702,10738
1702,10739
1702,10740
1702,2596
1702,1030
1702,10741
1702,10742
1702,10743
1702,617
1702,10744
1702,4235
1702,10745
1702,10746
1702,4200
1702,10747
1702,10748
1702,1383
1702,10749
1702,10564
1702,7724
1702,10750
1702,8109
1702,10751
1702,10752
1702,10753
1702,10754
1702,10755
1702,2408
1702,1192
1702,2668
1702,10756
1702,10757
1702,3909
1702,10758
1702,10759
1702,10760
1702,4355
1702,8136
1702,10761
1703,10762
1703,10763
1703,10764
1703,8044
1703,10765
1703,10766
1703,10767
1703,10768
1704,5379
1704,9973
1704,5449
1704,10769
1704,10770
1704,10771
1704,4807
1704,10772
1704,10773
1704,10774
1704,10775
1706,9190
1706,10776
1706,10777
1706,10778
1706,10779
1706,9967
1706,10780
1707,2629
1707,10781
1707,10782
1707,10783
1707,10784
1707,10785
1707,10786
1707,10787
1707,10788
1707,2632
1707,10789
1707,10790
1707,10791
1707,10792
1707,10793
1707,8606
1707,10794
1707,10795
1707,10796
1707,10797
1708,10623
1708,10798
1708,6059
1708,10799
1708,10800
1708,10801
1708,10802
1708,10803
1708,6944
1708,10804
1708,10805
1709,10806
1709,6684
1709,10807
1709,10808
1709,10809
1709,10810
1709,10159
1709,10811
1710,10812
1710,6954
1710,10331
1710,10813
1710,10814
1710,10815
1710,10816
1710,10817
1710,10818
1710,9841
1711,10819
1711,2611
1711,3907
1711,10820
1711,860
1711,10821
1711,10822
1711,10823
1711,10824
1711,10825
1712,10361
1712,10826
1712,10827
1712,10828
1712,10829
1712,7176
1713,1623
1713,10830
1713,1540
1713,7670
1713,6897
1713,809
1713,2894
1713,812
1713,10831
1714,10832
1714,10833
1714,10834
1714,10835
1714,10836
1714,10837
1714,10838
1714,10839
1715,10840
1715,985
1715,10841
1715,10842
1715,10843
1715,10844
1715,10845
1715,10846
1715,1006
1715,10847
1715,6610
1715,7523
1715,2569
1716,10848
1716,10849
1717,10850
1717,10851
1717,10852
1717,10853
1717,10693
1717,10854
1717,10855
1717,8203
1717,10856
1718,10857
1718,1429
1718,10858
1718,10859
1718,10860
1718,8931
1718,10861
1718,10862
1718,10863
1718,10864
1721,10865
1721,8260
1721,10866
1721,10867
1721,10868
1721,10869
1721,10870
1721,10871
1721,10872
1723,775
1723,10873
1723,10874
1723,7326
1725,6904
1725,6906
1725,6905
1725,10875
1725,6910
1725,6909
1726,10876
1726,6933
1726,3454
1726,5516
1726,10877
1726,10878
1726,6551
1726,10879
1726,10880
1726,10881
1726,10882
1726,10883
1726,10884
1726,10885
1728,10886
1728,10887
1728,10888
1728,10889
1728,10890
1728,10891
1728,10892
1728,10893
1729,10894
1729,10895
1729,10896
1729,10897
1729,10898
1730,10899
1730,204
1730,10840
1730,9540
1730,6582
1730,10900
1730,4222
1730,211
1730,10901
1731,10902
1731,10903
1731,10904
1731,10905
1731,10906
1731,10907
1731,10908
1731,10909
1731,10910
1731,10911
1731,10912
1732,10913
1732,10914
1732,10915
1732,10916
1732,10917
1732,10918
1732,10919
1732,10920
1732,10921
1732,10922
1732,10923
1732,10924
1732,10925
1733,5145
1733,10022
1733,10926
1733,10927
1733,10928
1733,10929
1733,10930
1733,10931
1735,10932
1735,10933
1735,10934
1735,10935
1735,10936
1736,6955
1736,6053
1736,10036
1736,10937
1736,10032
1736,10938
1736,10939
1736,10940
1737,9085
1737,10941
1737,10942
1737,10943
1737,10944
1737,10945
1737,8576
1737,10946
1737,5275
1737,10947
1737,10948
1737,10949
1738,10950
1738,10951
1738,10952
1738,10953
1738,10954
1738,10955
1739,10956
1739,9928
1739,7036
1739,10957
1739,10958
1739,10959
1739,10960
1739,10961
1740,7192
1740,10962
1740,10963
1740,7191
1740,10964
1740,10965
1740,10966
1740,10967
1741,10968
1741,10969
1741,10970
1741,10971
1741,10972
1741,9306
1741,10973
1741,8634
1741,10974
1741,10975
1741,10976
1741,10977
1741,10978
1742,10979
1742,10980
1742,8421
1742,10981
1742,10982
1742,10983
1742,10984
1742,10985
1742,10986
1742,10987
1742,10988
1743,10989
1744,10990
1744,7478
1744,10991
1746,10992
1746,10993
1747,10994
1747,10995
1747,10996
1748,10997
1748,8504
1748,1769
1748,10998
1748,10999
1748,11000
1750,7413
1750,11001
1750,11002
1750,10340
1750,11003
1750,11004
1750,11005
1750,11006
1751,4769
1751,11007
1751,8859
1751,8499
1751,11008
1751,11009
1751,11010
1751,6085
1752,11011
1752,11012
1752,11013
1752,11014
1753,11012
1753,11015
1753,11016
1753,11017
1753,11018
1753,11019
1753,11020
1753,11021
1754,8912
1754,11022
1754,1181
1754,6324
1754,11023
1754,2501
1755,11024
1756,11025
1756,11026
1758,5642
1758,10700
1758,11027
1758,6366
1758,3350
1758,10945
1758,5034
1758,11028
1759,700
1759,11029
1759,11030
1759,11031
1759,11032
1759,11033
1759,3350
1759,4451
1760,3350
1760,11034
1760,5641
1760,11035
1760,11029
1760,700
1760,11030
1760,11031
1760,11032
1760,2484
1760,11036
1760,11037
1761,2715
1761,11038
1761,10667
1761,11039
1761,3092
1761,319
1761,11040
1762,3955
1762,11041
1762,9062
1762,11042
1762,11043
1762,11044
1762,11045
1762,11046
1762,11047
1762,11048
1763,3964
1763,2822
1763,11049
1763,1381
1763,11050
1763,11051
1763,11052
1763,11053
1763,11054
1763,11055
1764,8687
1764,6922
1764,11056
1764,11057
1764,11058
1764,8110
1764,11059
1764,11060
1765,2440
1765,2941
1765,4200
1765,7289
1765,1612
1765,78
1765,6649
1765,11061
1765,11062
1765,11063
1765,9881
1765,153
1766,11064
1766,11065
1766,11066
1767,11067
1767,11068
1767,11069
1767,3037
1768,3116
1768,6074
1768,11070
1768,11071
1768,11072
1768,11073
1768,11074
1768,9115
1768,11075
1768,11076
1769,4248
1769,1013
1769,2462
1769,11077
1769,11078
1769,11079
1769,11080
1769,2841
1770,11081
1770,11082
1770,11083
1770,11084
1770,11085
1770,11086
1770,11087
1770,11088
1771,5881
1771,11089
1771,11090
1771,11091
1771,11092
1771,11093
1771,11094
1771,9918
1771,11095
1771,11096
1772,11097
1772,11098
1772,11099
1772,11100
1772,11101
1772,11102
1772,11103
1772,11104
1772,11105
1772,11106
1772,11107
1772,11108
1772,11109
1772,11110
1772,11111
1772,11112
1772,11113
1772,11114
1772,11115
1772,11116
1772,11117
1772,11118
1772,11119
1772,11120
1772,11121
1772,11122
1773,11123
1773,11124
1773,11125
1773,9737
1773,11126
1773,11127
1773,11128
1773,11129
1773,11130
1773,11131
1774,10436
1774,11132
1775,11133
1775,11134
1775,11135
1775,5629
1775,11136
1775,669
1775,11137
1775,11138
1776,11139
1776,11140
1776,4378
1776,11141
1777,2699
1777,515
1777,4880
1777,11142
1777,11143
1777,3491
1777,587
1778,11144
1778,1837
1778,11145
1778,7425
1778,11146
1778,11147
1778,11148
1779,11149
1779,11150
1779,608
1779,11151
1779,11152
1779,611
1779,11153
1779,11154
1779,11155
1779,11156
1779,11157
1779,11158
1779,11159
1780,8126
1780,6610
1780,8528
1780,11160
1780,11161
1780,11162
1780,2412
1780,11163
1780,11164
1781,11165
1781,11166
1781,11167
1781,3417
1781,10309
1781,10261
1781,11168
1781,11169
1781,11170
1781,11171
1782,11172
1783,11173
1783,11174
1783,11175
1783,11176
1783,11177
1783,11178
1783,11179
1783,11180
1783,11181
1783,11182
1783,11183
1783,11184
1783,11185
1783,11186
1784,11187
1784,2007
1784,11188
1784,11189
1785,8871
1785,8872
1785,6956
1785,4931
1785,6058
1785,11190
1785,10805
1785,6949
1785,11191
1785,11192
1786,617
1786,1694
1786,11193
1786,2566
1786,3869
1786,11194
1786,10317
1786,11195
1786,11196
1787,7659
1788,7622
1788,5081
1788,5082
1788,5083
1788,5084
1789,8749
1789,11197
1789,11198
1789,11199
1789,11200
1789,11201
1789,11202
1789,11203
1789,11204
1789,11205
1789,11206
1791,2413
1791,11207
1791,11208
1791,11209
1791,11210
1791,11211
1791,2636
1791,6647
1791,11212
1791,11213
1791,11214
1791,11215
1791,11216
1791,1726
1791,11217
1791,320
1791,11218
1792,8188
1792,10137
1792,10188
1792,10189
1792,11219
1792,11220
1794,11221
1794,6581
1794,205
1794,1206
1794,11222
1794,4222
1794,11223
1794,11224
1794,11225
1794,11226
1794,11227
1794,3921
1794,1475
1794,3659
1794,4207
1794,11228
1794,11229
1794,2565
1794,4828
1794,11230
1795,11231
1795,10013
1795,11232
1795,11233
1795,11234
1795,2298
1795,11235
1795,11236
1795,2305
1795,9525
1795,11237
1796,11238
1796,11239
1796,11240
1796,1520
1796,10604
1796,5977
1796,11241
1796,11242
1796,11243
1797,11244
1797,11245
1797,4328
1797,11246
1797,9074
1797,10241
1797,1584
1797,11247
1798,11248
1798,618
1798,4767
1798,6118
1798,8118
1798,11091
1798,11249
1799,11250
1799,11251
1799,11252
1799,11253
1799,11254
1799,11255
1799,11256
1799,11257
1799,11258
1800,11259
1800,11260
1800,11261
1800,11262
1800,11263
1800,11264
1800,11265
1800,11266
1800,11267
1800,11268
1800,11269
1802,11270
1802,11271
1802,58
1802,11272
1802,4203
1802,1768
1802,11273
1802,4567
1802,54
1802,11274
1802,11275
1802,11276
1802,11277
1803,11278
1803,11279
1803,11280
1803,11281
1803,11282
1803,11133
1803,11283
1803,11284
1803,11285
1804,11286
1804,11287
1804,11288
1804,11289
1804,2056
1804,11290
1804,11291
1804,2747
1804,11292
1804,11293
1805,11294
1805,10678
1805,11295
1805,553
1805,11296
1805,11297
1805,11298
1805,11299
1805,11300
1805,11301
1805,11302
1807,11303
1807,11123
1807,11304
1807,11305
1807,11306
1807,11307
1807,11308
1807,11309
1808,6053
1808,9594
1808,11310
1809,8865
1809,4723
1809,11311
1809,11312
1809,11313
1809,1863
1809,1614
1809,11314
1809,11315
1809,2946
1810,8872
1810,8871
1810,11316
1810,11317
1810,11318
1810,11319
1810,11320
1810,9805
1810,11321
1810,11322
1811,3278
1811,11323
1811,203
1811,11324
1811,11325
1811,11326
1811,11327
1811,6985
1811,11328
1811,3420
1812,6600
1812,1357
1812,11329
1812,11330
1812,11331
1812,2507
1812,11332
1812,11333
1813,4495
1813,6408
1813,11334
1814,11335
1814,4223
1814,11336
1814,11337
1814,2306
1814,11338
1814,11339
1815,5463
1815,9873
1815,1404
1815,8867
1815,5741
1815,2627
1815,11340
1815,5614
1815,11341
1815,9005
1816,11342
1816,9566
1816,9564
1816,9565
1816,9567
1816,9568
1816,11343
1816,9569
1816,9570
1817,11344
1817,3213
1817,11345
1817,11346
1817,11347
1817,89
1817,11348
1817,3674
1817,11349
1818,11350
1818,11351
1818,11352
1818,11353
1818,11354
1818,11355
1819,11356
1819,11357
1819,9944
1819,11358
1819,11359
1819,11360
1819,11361
1819,11362
1819,11363
1819,11364
1819,11365
1819,11366
1819,11367
1820,11368
1820,11369
1820,11370
1820,11371
1820,11372
1820,11373
1820,11374
1820,11375
1820,11376
1821,11377
1821,11378
1822,11379
1822,11380
1822,11381
1822,11382
1822,11352
1822,11383
1823,5661
1823,11382
1823,11384
1823,11385
1823,11386
1823,11387
1823,11388
1823,11389
1823,11390
1823,11391
1823,11392
1823,11393
1823,11394
1824,11395
1825,11396
1825,11397
1825,11398
1825,11399
1825,11400
1825,11401
1825,11365
1825,4477
1826,11402
1826,11403
1826,11404
1826,11405
1826,4487
1826,11358
1826,11406
1826,11407
1826,11408
1826,11409
1827,11410
1827,11411
1827,11412
1827,11413
1827,11414
1827,11415
1828,9944
1828,11368
1828,11361
1828,11416
1828,11417
1828,11418
1828,11419
1828,11420
1828,11421
1828,11422
1830,11423
1830,11424
1830,11425
1830,4488
1830,11352
1830,11358
1831,11426
1831,11427
1831,11428
1831,11429
1831,11430
1831,11431
1831,11432
1832,11433
1832,11406
1833,11434
1833,11435
1833,11436
1833,4488
1833,11437
1833,11438
1833,11439
1834,11440
1834,11441
1834,3138
1834,10096
1834,11442
1834,11443
1834,11444
1834,11445
1834,11446
1834,2427
1834,11447
1834,11448
1834,3346
1835,11449
1835,11450
1835,1391
1835,11451
1835,11452
1835,11453
1835,11454
1835,11455
1835,826
1835,7939
1836,11456
1836,5424
1836,11457
1836,11458
1836,11459
1836,11460
1836,11461
1836,11462
1836,11463
1836,11464
1837,11465
1837,11466
1837,2001
1837,11467
1837,11468
1837,7926
1837,11469
1837,11470
1837,11471
1837,11472
1837,11473
1837,11474
1837,11475
1838,11476
1838,11477
1838,11478
1838,11479
1838,11480
1838,11481
1838,11482
1838,11483
1838,11484
1839,373
1839,5378
1839,10744
1839,10845
1839,3238
1839,4216
1839,11485
1839,11486
1839,11487
1839,6925
1840,11488
1840,11489
1840,11490
1840,11491
1840,11492
1840,11493
1840,11494
1840,11495
1840,11496
1840,11497
1840,11498
1840,11499
1840,11500
1840,11501
1840,11502
1840,11503
1841,11504
1841,4574
1841,4855
1841,2205
1841,11505
1841,11506
1841,9270
1841,11507
1841,11508
1841,11509
1841,11510
1841,11511
1841,11512
1842,7305
1842,7306
1842,7308
1842,7307
1842,2484
1842,5030
1842,4564
1843,4220
1843,11513
1843,11514
1843,11515
1843,7881
1843,2440
1843,767
1843,8216
1843,8862
1843,11516
1843,11517
1843,11518
1844,11519
1844,11520
1844,11521
1844,11522
1844,11523
1844,11524
1844,11525
1844,11526
1844,11527
1844,11528
1845,11529
1845,3112
1845,4126
1845,11530
1845,11531
1845,6369
1845,2801
1845,4774
1845,11532
1845,11533
1846,2923
1846,2908
1846,2042
1846,11534
1846,7960
1846,11535
1846,11536
1846,5801
1846,11537
1846,11538
1847,11539
1847,11540
1847,11541
1847,10555
1847,11542
1847,11543
1847,11544
1847,11545
1847,11546
1847,2975
1848,11547
1848,11548
1848,11549
1848,11550
1848,11551
1848,11552
1848,11553
1848,11554
1848,11555
1849,11556
1849,5156
1849,11557
1849,9411
1849,11558
1849,11559
1850,11560
1850,11561
1850,8609
1850,11562
1850,3144
1850,7529
1850,11563
1850,4140
1850,8608
1851,11564
1851,4911
1851,11565
1851,3139
1851,11566
1851,11567
1852,11568
1852,11569
1852,11570
1852,11571
1852,11572
1853,11573
1853,11574
1853,11575
1853,11576
1853,11577
1853,11578
1853,11579
1853,11580
1855,3659
1855,10087
1855,5547
1855,11581
1855,11582
1855,11583
1855,11584
1855,11585
1855,11586
1855,11587
1855,11588
1855,939
1855,11589
1855,11590
1855,11591
1855,11592
1855,11593
1855,11594
1855,11595
1855,11596
1855,11597
1855,11598
1855,11599
1855,11600
1855,11601
1855,11602
1855,11603
1855,11604
1855,11605
1855,11606
1855,11607
1855,11608
1855,11609
1855,11610
1855,11611
1855,10111
1855,11612
1855,1137
1855,11613
1855,11614
1855,11615
1855,11616
1855,11617
1855,11618
1855,11619
1855,11620
1855,11621
1855,11622
1855,11623
1855,11624
1856,11625
1856,11626
1856,6258
1856,11627
1856,4008
1856,298
1856,11628
1857,11629
1859,11630
1859,7415
1859,11631
1859,11632
1859,9245
1860,677
1860,680
1860,685
1860,7601
1860,676
1860,494
1860,7602
1860,2457
1860,679
1860,683
1861,9438
1861,5434
1861,11633
1861,9437
1861,11634
1861,9441
1861,3266
1861,5152
1861,9439
1861,11635
1861,1239
1861,9451
1861,9072
1861,11636
1862,6866
1862,782
1862,11637
1862,11638
1862,1434
1862,11639
1862,11640
1862,11641
1862,11642
1863,1432
1863,11643
1863,786
1863,11644
1863,11645
1863,11646
1863,11647
1863,11648
1863,11649
1864,11650
1864,1630
1864,2805
1864,11651
1864,11652
1865,10068
1865,11653
1865,9072
1865,11654
1865,763
1865,1190
1865,1191
1865,10669
1865,5149
1866,1559
1866,1549
1866,7423
1866,9231
1866,11655
1866,785
1866,1459
1866,1435
1866,11656
1866,804
1867,1551
1867,11657
1867,11658
1867,9245
1867,10608
1867,11659
1867,11660
1867,2185
1868,11661
1868,11662
1868,11663
1868,11654
1868,11664
1868,11665
1868,11666
1868,11667
1870,11668
1870,3872
1870,11669
1870,11670
1870,3586
1870,11671
1871,6689
1871,11672
1871,6687
1871,11673
1871,6695
1871,11674
1871,11675
1871,11676
1871,11677
1871,11678
1873,11679
1873,11680
1873,11681
1873,11682
1873,7323
1873,11683
1873,11684
1873,11685
1874,11686
1874,11687
1874,40
1874,11688
1874,11689
1874,44
1874,11690
1874,11691
1874,11692
1875,11693
1876,11694
1876,11695
1876,11696
1876,11697
1876,11698
1876,11699
1876,826
1877,11700
1877,11701
1877,11702
1877,11703
1878,11704
1878,10547
1878,11705
1878,11706
1878,8481
1878,7939
1878,11707
1878,11708
1878,11709
1878,11710
1878,11711
1878,11712
1878,11713
1878,11714
1878,11715
1878,11716
1878,11717
1879,1696
1879,7550
1879,11718
1879,7745
1879,11719
1879,11720
1879,3864
1879,7815
1879,11721
1879,11722
1879,11723
1879,11724
1879,11725
1879,11726
1879,2668
1880,198
1880,199
1880,11727
1880,4464
1880,5447
1880,205
1880,202
1880,11728
1880,1152
1880,207
1880,8109
1880,729
1880,11729
1880,11730
1880,11731
1880,4659
1880,206
1880,11732
1880,3280
1880,11733
1880,11734
1880,11735
1880,11736
1881,11737
1881,11738
1881,11739
1881,11740
1881,11741
1881,11742
1881,11743
1881,11744
1881,11745
1881,11746
1882,1466
1882,11747
1882,11748
1882,11749
1882,3202
1882,11750
1882,11751
1882,1661
1882,11752
1882,11753
1883,7304
1884,4448
1884,4449
1884,4450
1884,4451
1884,4452
1884,11754
1885,11755
1885,2551
1885,11756
1885,11757
1885,11758
1887,5255
1888,4799
1888,4797
1888,4798
1888,4800
1888,1372
1888,4802
1888,4803
1888,4801
1888,11759
1888,4804
1888,11760
1888,11761
1889,11762
1889,11763
1889,8966
1889,11764
1889,6759
1889,11765
1889,11766
1889,11767
1889,11768
1892,11769
1892,11770
1892,7971
1892,11771
1892,11772
1892,11773
1892,11774
1892,11775
1892,11776
1892,11777
1893,1815
1893,1816
1893,186
1893,10368
1893,188
1893,187
1893,11778
1893,11779
1893,10369
1893,11780
1894,6427
1894,9160
1894,9159
1894,7960
1894,1206
1894,200
1894,6426
1894,1360
1894,1376
1894,1200
1894,11781
1895,10164
1895,11782
1895,11783
1895,11784
1895,3867
1895,11785
1895,11786
1895,11787
1896,11788
1896,11789
1896,11790
1896,11791
1896,9375
1896,11792
1896,11793
1896,1667
1897,1829
1897,520
1897,3319
1897,11794
1897,11795
1897,11796
1897,365
1897,386
1897,11797
1897,3425
1897,707
1897,11798
1897,11799
1897,10500
1897,11800
1898,6889
1898,1813
1898,11801
1898,11802
1898,11803
1898,4505
1899,5723
1899,1259
1900,6270
1900,11804
1900,11805
1900,11806
1900,11807
1900,11808
1900,6727
1900,11809
1900,11810
1901,11811
1901,11812
1901,11813
1901,3258
1901,1282
1901,4958
1901,11814
1901,11815
1901,11816
1901,11817
1901,11818
1901,11819
1901,2177
1902,8598
1902,11820
1902,11821
1902,11822
1902,11823
1902,11824
1902,11825
1902,6196
1902,11826
1902,11827
1902,11828
1902,11829
1902,11830
1903,11831
1903,11832
1903,11833
1903,11834
1903,11835
1903,11836
1903,11837
1903,11838
1903,11839
1903,11840
1903,11841
1903,11842
1904,8392
1904,11843
1904,11844
1905,900
1905,11845
1906,4539
1906,11846
1906,11847
1906,6088
1906,7615
1906,11848
1906,11849
1906,11850
1907,11851
1907,5547
1907,4103
1907,11852
1907,11853
1907,11854
1907,11855
1908,11856
1908,11857
1908,11451
1908,11068
1909,526
1909,11858
1909,11859
1909,11860
1909,2986
1909,1108
1909,4943
1909,2372
1909,1896
1909,5319
1909,2367
1909,11861
1909,4166
1909,11862
1909,3161
1909,527
1909,432
1909,541
1910,2559
1910,6518
1910,7148
1910,209
1910,6523
1910,11863
1910,11864
1910,11865
1910,11866
1911,11867
1911,9141
1911,11868
1911,11869
1911,11870
1911,11871
1911,11872
1911,11873
1911,11874
1911,11875
1911,11876
1911,11877
1911,10201
1911,11878
1911,11879
1911,11880
1911,11881
1911,11882
1911,11883
1913,1901
1913,10486
1913,11884
1913,2965
1913,2968
1913,11885
1913,11886
1913,11887
1913,11888
1913,7564
1915,11889
1916,11890
1916,5666
1916,604
1916,1805
1916,11891
1916,11892
1916,11893
1916,11894
1916,11895
1916,11896
1917,11897
1917,11898
1918,11899
1918,11900
1918,11901
1918,11902
1918,11903
1918,11904
1918,11905
1918,11906
1919,526
1919,11907
1919,11908
1919,11909
1919,2088
1919,7016
1919,7786
1919,525
1919,465
1919,2990
1920,5941
1920,8048
1920,11910
1920,2975
1920,11911
1921,11912
1921,11913
1921,11914
1921,4068
1921,4067
1921,11915
1922,11063
1922,11916
1922,6463
1922,11917
1922,6646
1922,11918
1922,11919
1922,11920
1922,11921
1922,11922
1923,1375
1923,11923
1923,11924
1923,11925
1923,11926
1923,11927
1924,2841
1924,7327
1924,4214
1924,9107
1924,11928
1924,11929
1924,11930
1925,10744
1925,11931
1925,1242
1925,11932
1925,11933
1925,11934
1925,11935
1925,11936
1926,11937
1926,8698
1926,11938
1926,11939
1926,11940
1926,11941
1926,11942
1926,11943
1926,11944
1926,11945
1926,11946
1928,11947
1928,11948
1928,11949
1928,11950
1928,11951
1928,11952
1929,461
1929,2989
1929,7787
1929,4469
1929,11953
1929,534
1929,11954
1929,448
1929,460
1929,541
1930,3980
1930,11955
1930,11956
1930,11957
1930,9605
1930,11958
1930,11959
1931,11470
1931,11960
1931,10570
1931,11961
1931,11962
1931,11963
1931,11964
1931,11965
1932,5878
1932,4200
1932,10751
1932,7264
1932,11966
1932,3020
1932,11967
1932,11968
1932,11969
1933,5878
1933,4200
1933,10751
1933,7264
1933,11966
1933,3020
1933,11967
1933,11968
1933,11969
1933,11970
1933,11971
1933,11972
1934,11973
1934,11974
1934,11975
1934,11976
1934,11977
1934,11978
1934,11979
1934,11980
1934,11981
1934,11982
1934,11983
1934,11984
1934,11985
1934,11986
1934,11987
1934,11988
1936,658
1937,5561
1937,2835
1937,11989
1937,11990
1937,11991
1937,11992
1937,11993
1937,11994
1937,11995
1937,11996
1937,11997
1937,11998
1937,11999
1937,12000
1937,12001
1937,12002
1937,12003
1938,12004
1938,12005
1938,12006
1938,12007
1938,12008
1938,12009
1938,12010
1938,12011
1938,12012
1938,12013
1938,12014
1939,1438
1939,12015
1939,12016
1939,12017
1939,12018
1939,9252
1939,12019
1939,12020
1939,12021
1939,12022
1940,1635
1940,782
1940,12023
1940,5917
1940,2775
1940,2806
1940,12024
1941,1551
1941,7415
1941,12023
1941,1433
1941,12025
1941,12026
1941,8518
1941,2778
1942,11631
1942,11660
1942,6863
1942,12027
1942,12028
1942,12029
1942,12030
1942,12031
1942,12032
1942,12033
1943,1635
1943,1634
1943,12023
1943,12024
1943,12034
1944,11631
1944,7415
1944,12035
1944,12036
1944,10602
1944,12037
1944,12038
1944,6030
1944,12039
1945,6866
1945,1812
1945,10614
1945,12040
1945,12041
1945,9572
1946,12042
1946,12043
1946,1436
1946,12044
1946,1462
1946,6672
1946,12045
1946,12046
1946,12020
1946,6889
1947,1559
1947,11239
1947,5971
1947,9572
1947,7423
1947,12047
1947,12048
1947,8552
1947,1549
1947,1455
1947,10609
1949,12049
1949,12050
1949,12051
1949,12052
1949,3262
1949,12053
1950,12054
1950,12055
1950,12056
1950,5926
1950,8989
1950,1938
1951,12057
1951,12058
1951,12059
1951,12060
1951,12061
1951,12062
1951,12063
1951,12064
1951,12065
1951,12066
1954,6712
1954,7654
1954,12067
1954,12068
1954,12069
1954,12070
1955,12071
1955,11194
1955,12072
1955,12073
1955,842
1955,12074
1955,12075
1956,12076
1956,11450
1957,12077
1958,925
1958,212
1958,12078
1958,2402
1958,10820
1958,12079
1958,4242
1958,4078
1958,12080
1958,4410
1959,10252
1959,12081
1960,12082
1960,12083
1960,12084
1960,12085
1960,12086
1960,6925
1960,5272
1960,12087
1960,12088
